date,channel,trial_users
2025-06-11,Referral,18
2025-06-11,Email,9
2025-06-11,Direct,3
2025-06-11,Partner,32
2025-06-12,Organic,28
2025-06-12,Google,14
2025-06-12,LinkedIn,2
2025-06-12,Facebook,5
2025-06-12,Referral,4
2025-06-12,Email,8
2025-06-12,Direct,2
2025-06-12,Partner,4
2025-06-13,Organic,15
2025-06-13,Google,14
2025-06-13,LinkedIn,15
2025-06-13,Facebook,7
2025-06-13,Referral,3
2025-06-13,Email,6
2025-06-13,Direct,0
2025-06-13,Partner,15
2025-06-14,Organic,22
2025-06-14,Google,12
2025-06-14,LinkedIn,9
2025-06-14,Facebook,5
2025-06-14,Referral,13
2025-06-14,Email,2
2025-06-14,Direct,6
2025-06-14,Partner,9
2025-06-15,Organic,13
2025-06-15,Google,17
2025-06-15,LinkedIn,18
2025-06-15,Facebook,3
2025-06-15,Referral,9
2025-06-15,Email,5
2025-06-15,Direct,7
2025-06-15,Partner,4
2025-06-16,Organic,20
2025-06-16,Google,8
2025-06-16,LinkedIn,2
2025-06-16,Facebook,10
2025-06-16,Referral,6
2025-06-16,Email,6
2025-06-16,Direct,3
2025-06-16,Partner,3
2025-06-17,Organic,30
2025-06-17,Google,11
2025-06-17,LinkedIn,16
2025-06-17,Facebook,8
2025-06-17,Referral,9
2025-06-17,Email,5
2025-06-17,Direct,4
2025-06-17,Partner,19
2025-06-18,Organic,23
2025-06-18,Google,15
2025-06-18,LinkedIn,4
2025-06-18,Facebook,6
2025-06-18,Referral,10
2025-06-18,Email,1
2025-06-18,Direct,4
2025-06-18,Partner,22
2025-06-19,Organic,26
2025-06-19,Google,12
2025-06-19,LinkedIn,14
2025-06-19,Facebook,7
2025-06-19,Referral,5
2025-06-19,Email,3
2025-06-19,Direct,2
2025-06-19,Partner,18
2025-06-20,Organic,26
2025-06-20,Google,14
2025-06-20,LinkedIn,2
2025-06-20,Facebook,5
2025-06-20,Referral,4
2025-06-20,Email,4
2025-06-20,Direct,1
2025-06-20,Partner,3
2025-06-21,Organic,27
2025-06-21,Google,11
2025-06-21,LinkedIn,2
2025-06-21,Facebook,4
2025-06-21,Referral,12
2025-06-21,Email,1
2025-06-21,Direct,7
2025-06-21,Partner,9
2025-06-22,Organic,27
2025-06-22,Google,13
2025-06-22,LinkedIn,13
2025-06-22,Facebook,8
2025-06-22,Referral,2
2025-06-22,Email,4
2025-06-22,Direct,6
2025-06-22,Partner,3
2025-06-23,Organic,22
2025-06-23,Google,16
2025-06-23,LinkedIn,12
2025-06-23,Facebook,3
2025-06-23,Referral,20
2025-06-23,Email,1
2025-06-23,Direct,3
2025-06-23,Partner,6
2025-06-24,Organic,22
2025-06-24,Google,16
2025-06-24,LinkedIn,17
2025-06-24,Facebook,7
2025-06-24,Referral,6
2025-06-24,Email,3
2025-06-24,Direct,0
2025-06-24,Partner,15
2025-06-25,Organic,26
2025-06-25,Google,16
2025-06-25,LinkedIn,8
2025-06-25,Facebook,5
2025-06-25,Referral,4
2025-06-25,Email,5
2025-06-25,Direct,7
2025-06-25,Partner,12
2025-06-26,Organic,33
2025-06-26,Google,12
2025-06-26,LinkedIn,4
2025-06-26,Facebook,5
2025-06-26,Referral,6
2025-06-26,Email,4
2025-06-26,Direct,0
2025-06-26,Partner,15
2025-06-27,Organic,30
2025-06-27,Google,18
2025-06-27,LinkedIn,25
2025-06-27,Facebook,7
2025-06-27,Referral,13
2025-06-27,Email,6
2025-06-27,Direct,1
2025-06-27,Partner,6
2025-06-28,Organic,17
2025-06-28,Google,12
2025-06-28,LinkedIn,13
2025-06-28,Facebook,2
2025-06-28,Referral,12
2025-06-28,Email,1
2025-06-28,Direct,6
2025-06-28,Partner,4
2025-06-29,Organic,19
2025-06-29,Google,22
2025-06-29,LinkedIn,7
2025-06-29,Facebook,3
2025-06-29,Referral,21
2025-06-29,Email,8
2025-06-29,Direct,5
2025-06-29,Partner,4
2025-06-30,Organic,18
2025-06-30,Google,19
2025-06-30,LinkedIn,12
2025-06-30,Facebook,7
2025-06-30,Referral,9
2025-06-30,Email,3
2025-06-30,Direct,2
2025-06-30,Partner,8
2025-07-01,Organic,20
2025-07-01,Google,15
2025-07-01,LinkedIn,9
2025-07-01,Facebook,4
2025-07-01,Referral,5
2025-07-01,Email,1
2025-07-01,Direct,3
2025-07-01,Partner,12
2025-07-02,Organic,20
2025-07-02,Google,16
2025-07-02,LinkedIn,2
2025-07-02,Facebook,5
2025-07-02,Referral,13
2025-07-02,Email,6
2025-07-02,Direct,10
2025-07-02,Partner,4
2025-07-03,Organic,27
2025-07-03,Google,15
2025-07-03,LinkedIn,17
2025-07-03,Facebook,6
2025-07-03,Referral,18
2025-07-03,Email,6
2025-07-03,Direct,0
2025-07-03,Partner,19
2025-07-04,Organic,15
2025-07-04,Google,11
2025-07-04,LinkedIn,16
2025-07-04,Facebook,1
2025-07-04,Referral,10
2025-07-04,Email,1
2025-07-04,Direct,2
2025-07-04,Partner,3
2025-07-05,Organic,29
2025-07-05,Google,13
2025-07-05,LinkedIn,15
2025-07-05,Facebook,9
2025-07-05,Referral,9
2025-07-05,Email,13
2025-07-05,Direct,5
2025-07-05,Partner,4
2025-07-06,Organic,29
2025-07-06,Google,11
2025-07-06,LinkedIn,2
2025-07-06,Facebook,5
2025-07-06,Referral,18
2025-07-06,Email,2
2025-07-06,Direct,0
2025-07-06,Partner,9
2025-07-07,Organic,22
2025-07-07,Google,15
2025-07-07,LinkedIn,11
2025-07-07,Facebook,6
2025-07-07,Referral,2
2025-07-07,Email,7
2025-07-07,Direct,4
2025-07-07,Partner,3
2025-07-08,Organic,22
2025-07-08,Google,10
2025-07-08,LinkedIn,4
2025-07-08,Facebook,5
2025-07-08,Referral,3
2025-07-08,Email,11
2025-07-08,Direct,2
2025-07-08,Partner,4
2025-07-09,Organic,17
2025-07-09,Google,18
2025-07-09,LinkedIn,9
2025-07-09,Facebook,5
2025-07-09,Referral,9
2025-07-09,Email,9
2025-07-09,Direct,4
2025-07-09,Partner,3
2025-07-10,Organic,22
2025-07-10,Google,10
2025-07-10,LinkedIn,8
2025-07-10,Facebook,5
2025-07-10,Referral,10
2025-07-10,Email,9
2025-07-10,Direct,3
2025-07-10,Partner,3
2025-07-11,Organic,27
2025-07-11,Google,21
2025-07-11,LinkedIn,19
2025-07-11,Facebook,6
2025-07-11,Referral,8
2025-07-11,Email,1
2025-07-11,Direct,6
2025-07-11,Partner,3
2025-07-12,Organic,22
2025-07-12,Google,12
2025-07-12,LinkedIn,13
2025-07-12,Facebook,5
2025-07-12,Referral,13
2025-07-12,Email,9
2025-07-12,Direct,1
2025-07-12,Partner,10
2025-07-13,Organic,24
2025-07-13,Google,16
2025-07-13,LinkedIn,12
2025-07-13,Facebook,4
2025-07-13,Referral,13
2025-07-13,Email,1
2025-07-13,Direct,4
2025-07-13,Partner,7
2025-07-14,Organic,24
2025-07-14,Google,17
2025-07-14,LinkedIn,13
2025-07-14,Facebook,9
2025-07-14,Referral,6
2025-07-14,Email,9
2025-07-14,Direct,6
2025-07-14,Partner,3
2025-07-15,Organic,22
2025-07-15,Google,10
2025-07-15,LinkedIn,17
2025-07-15,Facebook,8
2025-07-15,Referral,5
2025-07-15,Email,6
2025-07-15,Direct,8
2025-07-15,Partner,10
2025-07-16,Organic,28
2025-07-16,Google,10
2025-07-16,LinkedIn,6
2025-07-16,Facebook,5
2025-07-16,Referral,17
2025-07-16,Email,1
2025-07-16,Direct,0
2025-07-16,Partner,25
2025-07-17,Organic,20
2025-07-17,Google,12
2025-07-17,LinkedIn,15
2025-07-17,Facebook,7
2025-07-17,Referral,2
2025-07-17,Email,8
2025-07-17,Direct,3
2025-07-17,Partner,3
2025-07-18,Organic,23
2025-07-18,Google,15
2025-07-18,LinkedIn,14
2025-07-18,Facebook,7
2025-07-18,Referral,20
2025-07-18,Email,6
2025-07-18,Direct,3
2025-07-18,Partner,9
2025-07-19,Organic,20
2025-07-19,Google,15
2025-07-19,LinkedIn,12
2025-07-19,Facebook,10
2025-07-19,Referral,15
2025-07-19,Email,9
2025-07-19,Direct,2
2025-07-19,Partner,12
2025-07-20,Organic,21
2025-07-20,Google,10
2025-07-20,LinkedIn,3
2025-07-20,Facebook,8
2025-07-20,Referral,18
2025-07-20,Email,13
2025-07-20,Direct,3
2025-07-20,Partner,9
2025-07-21,Organic,26
2025-07-21,Google,14
2025-07-21,LinkedIn,19
2025-07-21,Facebook,4
2025-07-21,Referral,16
2025-07-21,Email,2
2025-07-21,Direct,6
2025-07-21,Partner,18
2025-07-22,Organic,27
2025-07-22,Google,6
2025-07-22,LinkedIn,19
2025-07-22,Facebook,3
2025-07-22,Referral,5
2025-07-22,Email,11
2025-07-22,Direct,4
2025-07-22,Partner,3
2025-07-23,Organic,18
2025-07-23,Google,15
2025-07-23,LinkedIn,19
2025-07-23,Facebook,4
2025-07-23,Referral,11
2025-07-23,Email,13
2025-07-23,Direct,4
2025-07-23,Partner,5
2025-07-24,Organic,28
2025-07-24,Google,14
2025-07-24,LinkedIn,15
2025-07-24,Facebook,4
2025-07-24,Referral,5
2025-07-24,Email,1
2025-07-24,Direct,5
2025-07-24,Partner,9
2025-07-25,Organic,28
2025-07-25,Google,14
2025-07-25,LinkedIn,13
2025-07-25,Facebook,7
2025-07-25,Referral,13
2025-07-25,Email,8
2025-07-25,Direct,2
2025-07-25,Partner,3
2025-07-26,Organic,29
2025-07-26,Google,16
2025-07-26,LinkedIn,9
2025-07-26,Facebook,8
2025-07-26,Referral,6
2025-07-26,Email,1
2025-07-26,Direct,5
2025-07-26,Partner,14
2025-07-27,Organic,27
2025-07-27,Google,11
2025-07-27,LinkedIn,14
2025-07-27,Facebook,9
2025-07-27,Referral,17
2025-07-27,Email,1
2025-07-27,Direct,2
2025-07-27,Partner,7
2025-07-28,Organic,24
2025-07-28,Google,10
2025-07-28,LinkedIn,7
2025-07-28,Facebook,5
2025-07-28,Referral,7
2025-07-28,Email,3
2025-07-28,Direct,7
2025-07-28,Partner,3
2025-07-29,Organic,22
2025-07-29,Google,14
2025-07-29,LinkedIn,4
2025-07-29,Facebook,7
2025-07-29,Referral,4
2025-07-29,Email,4
2025-07-29,Direct,8
2025-07-29,Partner,3
2025-07-30,Organic,31
2025-07-30,Google,14
2025-07-30,LinkedIn,6
2025-07-30,Facebook,6
2025-07-30,Referral,3
2025-07-30,Email,6
2025-07-30,Direct,4
2025-07-30,Partner,15
2025-07-31,Organic,22
2025-07-31,Google,10
2025-07-31,LinkedIn,2
2025-07-31,Facebook,6
2025-07-31,Referral,22
2025-07-31,Email,4
2025-07-31,Direct,1
2025-07-31,Partner,12
2025-08-01,Organic,28
2025-08-01,Google,14
2025-08-01,LinkedIn,12
2025-08-01,Facebook,5
2025-08-01,Referral,14
2025-08-01,Email,9
2025-08-01,Direct,3
2025-08-01,Partner,3
2025-08-02,Organic,37
2025-08-02,Google,19
2025-08-02,LinkedIn,23
2025-08-02,Facebook,4
2025-08-02,Referral,9
2025-08-02,Email,1
2025-08-02,Direct,4
2025-08-02,Partner,13
2025-08-03,Organic,28
2025-08-03,Google,15
2025-08-03,LinkedIn,18
2025-08-03,Facebook,3
2025-08-03,Referral,9
2025-08-03,Email,9
2025-08-03,Direct,6
2025-08-03,Partner,13
2025-08-04,Organic,27
2025-08-04,Google,10
2025-08-04,LinkedIn,7
2025-08-04,Facebook,1
2025-08-04,Referral,16
2025-08-04,Email,2
2025-08-04,Direct,5
2025-08-04,Partner,17
2025-08-05,Organic,18
2025-08-05,Google,19
2025-08-05,LinkedIn,15
2025-08-05,Facebook,10
2025-08-05,Referral,9
2025-08-05,Email,8
2025-08-05,Direct,3
2025-08-05,Partner,4
2025-08-06,Organic,27
2025-08-06,Google,12
2025-08-06,LinkedIn,18
2025-08-06,Facebook,8
2025-08-06,Referral,8
2025-08-06,Email,8
2025-08-06,Direct,8
2025-08-06,Partner,15
2025-08-07,Organic,22
2025-08-07,Google,11
2025-08-07,LinkedIn,11
2025-08-07,Facebook,6
2025-08-07,Referral,17
2025-08-07,Email,1
2025-08-07,Direct,2
2025-08-07,Partner,3
2025-08-08,Organic,22
2025-08-08,Google,10
2025-08-08,LinkedIn,6
2025-08-08,Facebook,7
2025-08-08,Referral,4
2025-08-08,Email,9
2025-08-08,Direct,7
2025-08-08,Partner,3
2025-08-09,Organic,23
2025-08-09,Google,12
2025-08-09,LinkedIn,4
2025-08-09,Facebook,4
2025-08-09,Referral,2
2025-08-09,Email,1
2025-08-09,Direct,6
2025-08-09,Partner,3
2025-08-10,Organic,23
2025-08-10,Google,10
2025-08-10,LinkedIn,14
2025-08-10,Facebook,9
2025-08-10,Referral,11
2025-08-10,Email,11
2025-08-10,Direct,3
2025-08-10,Partner,3
2025-08-11,Organic,21
2025-08-11,Google,14
2025-08-11,LinkedIn,4
2025-08-11,Facebook,5
2025-08-11,Referral,2
2025-08-11,Email,7
2025-08-11,Direct,6
2025-08-11,Partner,3
2025-08-12,Organic,27
2025-08-12,Google,18
2025-08-12,LinkedIn,7
2025-08-12,Facebook,5
2025-08-12,Referral,13
2025-08-12,Email,1
2025-08-12,Direct,1
2025-08-12,Partner,17
2025-08-13,Organic,29
2025-08-13,Google,15
2025-08-13,LinkedIn,24
2025-08-13,Facebook,7
2025-08-13,Referral,14
2025-08-13,Email,1
2025-08-13,Direct,6
2025-08-13,Partner,4
2025-08-14,Organic,23
2025-08-14,Google,10
2025-08-14,LinkedIn,9
2025-08-14,Facebook,4
2025-08-14,Referral,13
2025-08-14,Email,6
2025-08-14,Direct,0
2025-08-14,Partner,7
2025-08-15,Organic,27
2025-08-15,Google,20
2025-08-15,LinkedIn,18
2025-08-15,Facebook,9
2025-08-15,Referral,16
2025-08-15,Email,1
2025-08-15,Direct,6
2025-08-15,Partner,14
2025-08-16,Organic,22
2025-08-16,Google,13
2025-08-16,LinkedIn,7
2025-08-16,Facebook,8
2025-08-16,Referral,2
2025-08-16,Email,1
2025-08-16,Direct,5
2025-08-16,Partner,22
2025-08-17,Organic,19
2025-08-17,Google,15
2025-08-17,LinkedIn,14
2025-08-17,Facebook,11
2025-08-17,Referral,2
2025-08-17,Email,13
2025-08-17,Direct,3
2025-08-17,Partner,5
2025-08-18,Organic,25
2025-08-18,Google,17
2025-08-18,LinkedIn,7
2025-08-18,Facebook,3
2025-08-18,Referral,12
2025-08-18,Email,4
2025-08-18,Direct,4
2025-08-18,Partner,4
2025-08-19,Organic,21
2025-08-19,Google,16
2025-08-19,LinkedIn,18
2025-08-19,Facebook,8
2025-08-19,Referral,14
2025-08-19,Email,3
2025-08-19,Direct,4
2025-08-19,Partner,5
2025-08-20,Organic,26
2025-08-20,Google,16
2025-08-20,LinkedIn,15
2025-08-20,Facebook,3
2025-08-20,Referral,19
2025-08-20,Email,1
2025-08-20,Direct,8
2025-08-20,Partner,3
2025-08-21,Organic,18
2025-08-21,Google,12
2025-08-21,LinkedIn,22
2025-08-21,Facebook,2
2025-08-21,Referral,11
2025-08-21,Email,8
2025-08-21,Direct,3
2025-08-21,Partner,13
2025-08-22,Organic,22
2025-08-22,Google,18
2025-08-22,LinkedIn,21
2025-08-22,Facebook,8
2025-08-22,Referral,2
2025-08-22,Email,2
2025-08-22,Direct,5
2025-08-22,Partner,6
2025-08-23,Organic,31
2025-08-23,Google,13
2025-08-23,LinkedIn,16
2025-08-23,Facebook,8
2025-08-23,Referral,16
2025-08-23,Email,9
2025-08-23,Direct,2
2025-08-23,Partner,4
2025-08-24,Organic,21
2025-08-24,Google,8
2025-08-24,LinkedIn,6
2025-08-24,Facebook,8
2025-08-24,Referral,12
2025-08-24,Email,1
2025-08-24,Direct,11
2025-08-24,Partner,19
2025-08-25,Organic,24
2025-08-25,Google,10
2025-08-25,LinkedIn,7
2025-08-25,Facebook,4
2025-08-25,Referral,15
2025-08-25,Email,2
2025-08-25,Direct,5
2025-08-25,Partner,3
2025-08-26,Organic,26
2025-08-26,Google,14
2025-08-26,LinkedIn,18
2025-08-26,Facebook,7
2025-08-26,Referral,5
2025-08-26,Email,1
2025-08-26,Direct,2
2025-08-26,Partner,3
2025-08-27,Organic,17
2025-08-27,Google,15
2025-08-27,LinkedIn,13
2025-08-27,Facebook,6
2025-08-27,Referral,21
2025-08-27,Email,7
2025-08-27,Direct,4
2025-08-27,Partner,23
2025-08-28,Organic,27
2025-08-28,Google,12
2025-08-28,LinkedIn,7
2025-08-28,Facebook,6
2025-08-28,Referral,3
2025-08-28,Email,1
2025-08-28,Direct,8
2025-08-28,Partner,3
2025-08-29,Organic,21
2025-08-29,Google,13
2025-08-29,LinkedIn,2
2025-08-29,Facebook,3
2025-08-29,Referral,12
2025-08-29,Email,3
2025-08-29,Direct,5
2025-08-29,Partner,12
2025-08-30,Organic,22
2025-08-30,Google,18
2025-08-30,LinkedIn,15
2025-08-30,Facebook,6
2025-08-30,Referral,8
2025-08-30,Email,9
2025-08-30,Direct,2
2025-08-30,Partner,15
2025-08-31,Organic,26
2025-08-31,Google,15
2025-08-31,LinkedIn,20
2025-08-31,Facebook,5
2025-08-31,Referral,10
2025-08-31,Email,7
2025-08-31,Direct,4
2025-08-31,Partner,10
2025-09-01,Organic,31
2025-09-01,Google,14
2025-09-01,LinkedIn,3
2025-09-01,Facebook,3
2025-09-01,Referral,2
2025-09-01,Email,1
2025-09-01,Direct,5
2025-09-01,Partner,4
2025-09-02,Organic,18
2025-09-02,Google,15
2025-09-02,LinkedIn,8
2025-09-02,Facebook,7
2025-09-02,Referral,13
2025-09-02,Email,9
2025-09-02,Direct,3
2025-09-02,Partner,9
2025-09-03,Organic,18
2025-09-03,Google,20
2025-09-03,LinkedIn,9
2025-09-03,Facebook,3
2025-09-03,Referral,5
2025-09-03,Email,25
2025-09-03,Direct,10
2025-09-03,Partner,3
2025-09-04,Organic,27
2025-09-04,Google,9
2025-09-04,LinkedIn,6
2025-09-04,Facebook,5
2025-09-04,Referral,2
2025-09-04,Email,4
2025-09-04,Direct,11
2025-09-04,Partner,12
2025-09-05,Organic,27
2025-09-05,Google,14
2025-09-05,LinkedIn,18
2025-09-05,Facebook,7
2025-09-05,Referral,5
2025-09-05,Email,1
2025-09-05,Direct,8
2025-09-05,Partner,16
2025-09-06,Organic,22
2025-09-06,Google,8
2025-09-06,LinkedIn,23
2025-09-06,Facebook,9
2025-09-06,Referral,2
2025-09-06,Email,4
2025-09-06,Direct,4
2025-09-06,Partner,3
2025-09-07,Organic,33
2025-09-07,Google,21
2025-09-07,LinkedIn,2
2025-09-07,Facebook,7
2025-09-07,Referral,7
2025-09-07,Email,11
2025-09-07,Direct,0
2025-09-07,Partner,3
2025-09-08,Organic,26
2025-09-08,Google,16
2025-09-08,LinkedIn,3
2025-09-08,Facebook,4
2025-09-08,Referral,13
2025-09-08,Email,1
2025-09-08,Direct,10
2025-09-08,Partner,3
2025-09-09,Organic,24
2025-09-09,Google,18
2025-09-09,LinkedIn,2
2025-09-09,Facebook,5
2025-09-09,Referral,11
2025-09-09,Email,1
2025-09-09,Direct,6
2025-09-09,Partner,15
2025-09-10,Organic,27
2025-09-10,Google,19
2025-09-10,LinkedIn,13
2025-09-10,Facebook,6
2025-09-10,Referral,14
2025-09-10,Email,4
2025-09-10,Direct,2
2025-09-10,Partner,10
2025-09-11,Organic,20
2025-09-11,Google,11
2025-09-11,LinkedIn,6
2025-09-11,Facebook,8
2025-09-11,Referral,6
2025-09-11,Email,1
2025-09-11,Direct,0
2025-09-11,Partner,11
2025-09-12,Organic,25
2025-09-12,Google,12
2025-09-12,LinkedIn,21
2025-09-12,Facebook,5
2025-09-12,Referral,2
2025-09-12,Email,3
2025-09-12,Direct,3
2025-09-12,Partner,14
2025-09-13,Organic,20
2025-09-13,Google,13
2025-09-13,LinkedIn,12
2025-09-13,Facebook,6
2025-09-13,Referral,2
2025-09-13,Email,2
2025-09-13,Direct,0
2025-09-13,Partner,3
2025-09-14,Organic,27
2025-09-14,Google,15
2025-09-14,LinkedIn,23
2025-09-14,Facebook,9
2025-09-14,Referral,4
2025-09-14,Email,1
2025-09-14,Direct,7
2025-09-14,Partner,7
2025-09-15,Organic,22
2025-09-15,Google,19
2025-09-15,LinkedIn,8
2025-09-15,Facebook,4
2025-09-15,Referral,17
2025-09-15,Email,3
2025-09-15,Direct,1
2025-09-15,Partner,6
2025-09-16,Organic,25
2025-09-16,Google,15
2025-09-16,LinkedIn,18
2025-09-16,Facebook,5
2025-09-16,Referral,3
2025-09-16,Email,6
2025-09-16,Direct,8
2025-09-16,Partner,21
2025-09-17,Organic,27
2025-09-17,Google,12
2025-09-17,LinkedIn,2
2025-09-17,Facebook,5
2025-09-17,Referral,22
2025-09-17,Email,1
2025-09-17,Direct,2
2025-09-17,Partner,22
2025-09-18,Organic,20
2025-09-18,Google,18
2025-09-18,LinkedIn,20
2025-09-18,Facebook,10
2025-09-18,Referral,13
2025-09-18,Email,15
2025-09-18,Direct,5
2025-09-18,Partner,6
2025-09-19,Organic,19
2025-09-19,Google,9
2025-09-19,LinkedIn,10
2025-09-19,Facebook,0
2025-09-19,Referral,3
2025-09-19,Email,7
2025-09-19,Direct,6
2025-09-19,Partner,3
2025-09-20,Organic,20
2025-09-20,Google,19
2025-09-20,LinkedIn,10
2025-09-20,Facebook,4
2025-09-20,Referral,15
2025-09-20,Email,5
2025-09-20,Direct,4
2025-09-20,Partner,7
2025-09-21,Organic,18
2025-09-21,Google,12
2025-09-21,LinkedIn,12
2025-09-21,Facebook,3
2025-09-21,Referral,3
2025-09-21,Email,6
2025-09-21,Direct,2
2025-09-21,Partner,3
2025-09-22,Organic,28
2025-09-22,Google,15
2025-09-22,LinkedIn,2
2025-09-22,Facebook,4
2025-09-22,Referral,14
2025-09-22,Email,3
2025-09-22,Direct,3
2025-09-22,Partner,3
2025-09-23,Organic,27
2025-09-23,Google,9
2025-09-23,LinkedIn,2
2025-09-23,Facebook,7
2025-09-23,Referral,12
2025-09-23,Email,3
2025-09-23,Direct,7
2025-09-23,Partner,7
2025-09-24,Organic,21
2025-09-24,Google,13
2025-09-24,LinkedIn,2
2025-09-24,Facebook,11
2025-09-24,Referral,20
2025-09-24,Email,2
2025-09-24,Direct,4
2025-09-24,Partner,3
2025-09-25,Organic,27
2025-09-25,Google,16
2025-09-25,LinkedIn,18
2025-09-25,Facebook,7
2025-09-25,Referral,22
2025-09-25,Email,1
2025-09-25,Direct,7
2025-09-25,Partner,17
2025-09-26,Organic,26
2025-09-26,Google,8
2025-09-26,LinkedIn,8
2025-09-26,Facebook,3
2025-09-26,Referral,6
2025-09-26,Email,7
2025-09-26,Direct,6
2025-09-26,Partner,6
2025-09-27,Organic,29
2025-09-27,Google,18
2025-09-27,LinkedIn,17
2025-09-27,Facebook,10
2025-09-27,Referral,11
2025-09-27,Email,3
2025-09-27,Direct,1
2025-09-27,Partner,3
2025-09-28,Organic,27
2025-09-28,Google,16
2025-09-28,LinkedIn,5
2025-09-28,Facebook,10
2025-09-28,Referral,24
2025-09-28,Email,4
2025-09-28,Direct,1
2025-09-28,Partner,13
2025-09-29,Organic,28
2025-09-29,Google,20
2025-09-29,LinkedIn,12
2025-09-29,Facebook,7
2025-09-29,Referral,17
2025-09-29,Email,4
2025-09-29,Direct,2
2025-09-29,Partner,10
2025-09-30,Organic,23
2025-09-30,Google,16
2025-09-30,LinkedIn,14
2025-09-30,Facebook,5
2025-09-30,Referral,5
2025-09-30,Email,4
2025-09-30,Direct,10
2025-09-30,Partner,12
2025-10-01,Organic,19
2025-10-01,Google,14
2025-10-01,LinkedIn,22
2025-10-01,Facebook,5
2025-10-01,Referral,12
2025-10-01,Email,1
2025-10-01,Direct,2
2025-10-01,Partner,10
2025-10-02,Organic,22
2025-10-02,Google,18
2025-10-02,LinkedIn,15
2025-10-02,Facebook,7
2025-10-02,Referral,11
2025-10-02,Email,4
2025-10-02,Direct,4
2025-10-02,Partner,3
2025-10-03,Organic,28
2025-10-03,Google,14
2025-10-03,LinkedIn,22
2025-10-03,Facebook,9
2025-10-03,Referral,9
2025-10-03,Email,4
2025-10-03,Direct,0
2025-10-03,Partner,12
2025-10-04,Organic,24
2025-10-04,Google,12
2025-10-04,LinkedIn,2
2025-10-04,Facebook,7
2025-10-04,Referral,12
2025-10-04,Email,4
2025-10-04,Direct,2
2025-10-04,Partner,3
2025-10-05,Organic,16
2025-10-05,Google,14
2025-10-05,LinkedIn,26
2025-10-05,Facebook,4
2025-10-05,Referral,20
2025-10-05,Email,10
2025-10-05,Direct,6
2025-10-05,Partner,8
2025-10-06,Organic,24
2025-10-06,Google,13
2025-10-06,LinkedIn,13
2025-10-06,Facebook,8
2025-10-06,Referral,5
2025-10-06,Email,12
2025-10-06,Direct,5
2025-10-06,Partner,13
2025-10-07,Organic,34
2025-10-07,Google,10
2025-10-07,LinkedIn,2
2025-10-07,Facebook,7
2025-10-07,Referral,4
2025-10-07,Email,7
2025-10-07,Direct,7
2025-10-07,Partner,3
2025-10-08,Organic,20
2025-10-08,Google,20
2025-10-08,LinkedIn,19
2025-10-08,Facebook,5
2025-10-08,Referral,8
2025-10-08,Email,1
2025-10-08,Direct,3
2025-10-08,Partner,4
2025-10-09,Organic,26
2025-10-09,Google,13
2025-10-09,LinkedIn,14
2025-10-09,Facebook,4
2025-10-09,Referral,15
2025-10-09,Email,4
2025-10-09,Direct,8
2025-10-09,Partner,11
2025-10-10,Organic,19
2025-10-10,Google,10
2025-10-10,LinkedIn,21
2025-10-10,Facebook,6
2025-10-10,Referral,10
2025-10-10,Email,10
2025-10-10,Direct,2
2025-10-10,Partner,3
2025-10-11,Organic,32
2025-10-11,Google,12
2025-10-11,LinkedIn,7
2025-10-11,Facebook,4
2025-10-11,Referral,14
2025-10-11,Email,14
2025-10-11,Direct,7
2025-10-11,Partner,8
2025-10-12,Organic,21
2025-10-12,Google,14
2025-10-12,LinkedIn,14
2025-10-12,Facebook,7
2025-10-12,Referral,15
2025-10-12,Email,3
2025-10-12,Direct,6
2025-10-12,Partner,19
2025-10-13,Organic,25
2025-10-13,Google,15
2025-10-13,LinkedIn,13
2025-10-13,Facebook,6
2025-10-13,Referral,15
2025-10-13,Email,8
2025-10-13,Direct,8
2025-10-13,Partner,9
2025-10-14,Organic,20
2025-10-14,Google,12
2025-10-14,LinkedIn,12
2025-10-14,Facebook,7
2025-10-14,Referral,10
2025-10-14,Email,5
2025-10-14,Direct,0
2025-10-14,Partner,8
2025-10-15,Organic,21
2025-10-15,Google,14
2025-10-15,LinkedIn,6
2025-10-15,Facebook,4
2025-10-15,Referral,2
2025-10-15,Email,1
2025-10-15,Direct,6
2025-10-15,Partner,9
2025-10-16,Organic,28
2025-10-16,Google,16
2025-10-16,LinkedIn,6
2025-10-16,Facebook,5
2025-10-16,Referral,2
2025-10-16,Email,11
2025-10-16,Direct,2
2025-10-16,Partner,9
2025-10-17,Organic,26
2025-10-17,Google,10
2025-10-17,LinkedIn,22
2025-10-17,Facebook,7
2025-10-17,Referral,12
2025-10-17,Email,1
2025-10-17,Direct,2
2025-10-17,Partner,14
2025-10-18,Organic,22
2025-10-18,Google,11
2025-10-18,LinkedIn,20
2025-10-18,Facebook,2
2025-10-18,Referral,8
2025-10-18,Email,7
2025-10-18,Direct,8
2025-10-18,Partner,6
2025-10-19,Organic,24
2025-10-19,Google,17
2025-10-19,LinkedIn,4
2025-10-19,Facebook,9
2025-10-19,Referral,19
2025-10-19,Email,1
2025-10-19,Direct,3
2025-10-19,Partner,5
2025-10-20,Organic,21
2025-10-20,Google,13
2025-10-20,LinkedIn,2
2025-10-20,Facebook,10
2025-10-20,Referral,2
2025-10-20,Email,6
2025-10-20,Direct,4
2025-10-20,Partner,7
2025-10-21,Organic,28
2025-10-21,Google,12
2025-10-21,LinkedIn,3
