date,channel,profile_completed
2025-06-11,Facebook,5
2025-06-11,Referral,24
2025-06-11,Email,12
2025-06-11,Direct,5
2025-06-11,Partner,38
2025-06-12,Organic,40
2025-06-12,Google,21
2025-06-12,LinkedIn,2
2025-06-12,Facebook,8
2025-06-12,Referral,4
2025-06-12,Email,11
2025-06-12,Direct,2
2025-06-12,Partner,4
2025-06-13,Organic,21
2025-06-13,Google,21
2025-06-13,LinkedIn,19
2025-06-13,Facebook,10
2025-06-13,Referral,3
2025-06-13,Email,8
2025-06-13,Direct,0
2025-06-13,Partner,18
2025-06-14,Organic,32
2025-06-14,Google,18
2025-06-14,LinkedIn,12
2025-06-14,Facebook,8
2025-06-14,Referral,17
2025-06-14,Email,3
2025-06-14,Direct,9
2025-06-14,Partner,10
2025-06-15,Organic,20
2025-06-15,Google,26
2025-06-15,LinkedIn,22
2025-06-15,Facebook,4
2025-06-15,Referral,11
2025-06-15,Email,7
2025-06-15,Direct,10
2025-06-15,Partner,4
2025-06-16,Organic,28
2025-06-16,Google,12
2025-06-16,LinkedIn,2
2025-06-16,Facebook,16
2025-06-16,Referral,8
2025-06-16,Email,9
2025-06-16,Direct,5
2025-06-16,Partner,3
2025-06-17,Organic,44
2025-06-17,Google,17
2025-06-17,LinkedIn,20
2025-06-17,Facebook,12
2025-06-17,Referral,11
2025-06-17,Email,7
2025-06-17,Direct,6
2025-06-17,Partner,23
2025-06-18,Organic,33
2025-06-18,Google,23
2025-06-18,LinkedIn,5
2025-06-18,Facebook,9
2025-06-18,Referral,12
2025-06-18,Email,2
2025-06-18,Direct,6
2025-06-18,Partner,26
2025-06-19,Organic,38
2025-06-19,Google,19
2025-06-19,LinkedIn,18
2025-06-19,Facebook,10
2025-06-19,Referral,6
2025-06-19,Email,4
2025-06-19,Direct,3
2025-06-19,Partner,21
2025-06-20,Organic,37
2025-06-20,Google,22
2025-06-20,LinkedIn,2
2025-06-20,Facebook,8
2025-06-20,Referral,4
2025-06-20,Email,5
2025-06-20,Direct,2
2025-06-20,Partner,4
2025-06-21,Organic,40
2025-06-21,Google,17
2025-06-21,LinkedIn,2
2025-06-21,Facebook,7
2025-06-21,Referral,15
2025-06-21,Email,2
2025-06-21,Direct,10
2025-06-21,Partner,9
2025-06-22,Organic,40
2025-06-22,Google,20
2025-06-22,LinkedIn,17
2025-06-22,Facebook,13
2025-06-22,Referral,2
2025-06-22,Email,6
2025-06-22,Direct,8
2025-06-22,Partner,3
2025-06-23,Organic,32
2025-06-23,Google,24
2025-06-23,LinkedIn,15
2025-06-23,Facebook,5
2025-06-23,Referral,27
2025-06-23,Email,1
2025-06-23,Direct,4
2025-06-23,Partner,6
2025-06-24,Organic,32
2025-06-24,Google,25
2025-06-24,LinkedIn,21
2025-06-24,Facebook,10
2025-06-24,Referral,8
2025-06-24,Email,3
2025-06-24,Direct,0
2025-06-24,Partner,17
2025-06-25,Organic,37
2025-06-25,Google,25
2025-06-25,LinkedIn,10
2025-06-25,Facebook,8
2025-06-25,Referral,4
2025-06-25,Email,7
2025-06-25,Direct,10
2025-06-25,Partner,14
2025-06-26,Organic,48
2025-06-26,Google,19
2025-06-26,LinkedIn,4
2025-06-26,Facebook,8
2025-06-26,Referral,8
2025-06-26,Email,6
2025-06-26,Direct,0
2025-06-26,Partner,17
2025-06-27,Organic,44
2025-06-27,Google,28
2025-06-27,LinkedIn,31
2025-06-27,Facebook,10
2025-06-27,Referral,17
2025-06-27,Email,8
2025-06-27,Direct,2
2025-06-27,Partner,7
2025-06-28,Organic,24
2025-06-28,Google,18
2025-06-28,LinkedIn,17
2025-06-28,Facebook,2
2025-06-28,Referral,15
2025-06-28,Email,1
2025-06-28,Direct,9
2025-06-28,Partner,4
2025-06-29,Organic,28
2025-06-29,Google,34
2025-06-29,LinkedIn,9
2025-06-29,Facebook,5
2025-06-29,Referral,27
2025-06-29,Email,11
2025-06-29,Direct,7
2025-06-29,Partner,4
2025-06-30,Organic,27
2025-06-30,Google,29
2025-06-30,LinkedIn,14
2025-06-30,Facebook,10
2025-06-30,Referral,11
2025-06-30,Email,4
2025-06-30,Direct,3
2025-06-30,Partner,9
2025-07-01,Organic,29
2025-07-01,Google,24
2025-07-01,LinkedIn,12
2025-07-01,Facebook,6
2025-07-01,Referral,6
2025-07-01,Email,2
2025-07-01,Direct,5
2025-07-01,Partner,14
2025-07-02,Organic,29
2025-07-02,Google,24
2025-07-02,LinkedIn,2
2025-07-02,Facebook,8
2025-07-02,Referral,17
2025-07-02,Email,9
2025-07-02,Direct,14
2025-07-02,Partner,4
2025-07-03,Organic,40
2025-07-03,Google,24
2025-07-03,LinkedIn,21
2025-07-03,Facebook,10
2025-07-03,Referral,24
2025-07-03,Email,9
2025-07-03,Direct,0
2025-07-03,Partner,23
2025-07-04,Organic,21
2025-07-04,Google,17
2025-07-04,LinkedIn,20
2025-07-04,Facebook,2
2025-07-04,Referral,12
2025-07-04,Email,1
2025-07-04,Direct,3
2025-07-04,Partner,3
2025-07-05,Organic,43
2025-07-05,Google,21
2025-07-05,LinkedIn,19
2025-07-05,Facebook,13
2025-07-05,Referral,11
2025-07-05,Email,18
2025-07-05,Direct,7
2025-07-05,Partner,4
2025-07-06,Organic,43
2025-07-06,Google,17
2025-07-06,LinkedIn,3
2025-07-06,Facebook,8
2025-07-06,Referral,24
2025-07-06,Email,3
2025-07-06,Direct,0
2025-07-06,Partner,10
2025-07-07,Organic,32
2025-07-07,Google,24
2025-07-07,LinkedIn,13
2025-07-07,Facebook,9
2025-07-07,Referral,3
2025-07-07,Email,10
2025-07-07,Direct,6
2025-07-07,Partner,3
2025-07-08,Organic,32
2025-07-08,Google,15
2025-07-08,LinkedIn,5
2025-07-08,Facebook,8
2025-07-08,Referral,3
2025-07-08,Email,15
2025-07-08,Direct,3
2025-07-08,Partner,4
2025-07-09,Organic,24
2025-07-09,Google,28
2025-07-09,LinkedIn,12
2025-07-09,Facebook,8
2025-07-09,Referral,11
2025-07-09,Email,13
2025-07-09,Direct,6
2025-07-09,Partner,3
2025-07-10,Organic,32
2025-07-10,Google,15
2025-07-10,LinkedIn,10
2025-07-10,Facebook,8
2025-07-10,Referral,13
2025-07-10,Email,13
2025-07-10,Direct,5
2025-07-10,Partner,3
2025-07-11,Organic,40
2025-07-11,Google,32
2025-07-11,LinkedIn,23
2025-07-11,Facebook,9
2025-07-11,Referral,10
2025-07-11,Email,1
2025-07-11,Direct,9
2025-07-11,Partner,3
2025-07-12,Organic,32
2025-07-12,Google,18
2025-07-12,LinkedIn,17
2025-07-12,Facebook,8
2025-07-12,Referral,17
2025-07-12,Email,12
2025-07-12,Direct,2
2025-07-12,Partner,11
2025-07-13,Organic,36
2025-07-13,Google,25
2025-07-13,LinkedIn,15
2025-07-13,Facebook,7
2025-07-13,Referral,17
2025-07-13,Email,1
2025-07-13,Direct,5
2025-07-13,Partner,8
2025-07-14,Organic,35
2025-07-14,Google,26
2025-07-14,LinkedIn,17
2025-07-14,Facebook,13
2025-07-14,Referral,8
2025-07-14,Email,12
2025-07-14,Direct,9
2025-07-14,Partner,3
2025-07-15,Organic,32
2025-07-15,Google,15
2025-07-15,LinkedIn,22
2025-07-15,Facebook,12
2025-07-15,Referral,6
2025-07-15,Email,9
2025-07-15,Direct,12
2025-07-15,Partner,12
2025-07-16,Organic,41
2025-07-16,Google,16
2025-07-16,LinkedIn,7
2025-07-16,Facebook,8
2025-07-16,Referral,23
2025-07-16,Email,1
2025-07-16,Direct,0
2025-07-16,Partner,29
2025-07-17,Organic,29
2025-07-17,Google,18
2025-07-17,LinkedIn,19
2025-07-17,Facebook,11
2025-07-17,Referral,3
2025-07-17,Email,11
2025-07-17,Direct,5
2025-07-17,Partner,3
2025-07-18,Organic,33
2025-07-18,Google,23
2025-07-18,LinkedIn,18
2025-07-18,Facebook,10
2025-07-18,Referral,26
2025-07-18,Email,8
2025-07-18,Direct,4
2025-07-18,Partner,9
2025-07-19,Organic,29
2025-07-19,Google,23
2025-07-19,LinkedIn,14
2025-07-19,Facebook,16
2025-07-19,Referral,20
2025-07-19,Email,13
2025-07-19,Direct,3
2025-07-19,Partner,14
2025-07-20,Organic,31
2025-07-20,Google,15
2025-07-20,LinkedIn,4
2025-07-20,Facebook,12
2025-07-20,Referral,24
2025-07-20,Email,18
2025-07-20,Direct,4
2025-07-20,Partner,9
2025-07-21,Organic,38
2025-07-21,Google,21
2025-07-21,LinkedIn,24
2025-07-21,Facebook,6
2025-07-21,Referral,21
2025-07-21,Email,3
2025-07-21,Direct,9
2025-07-21,Partner,20
2025-07-22,Organic,39
2025-07-22,Google,9
2025-07-22,LinkedIn,23
2025-07-22,Facebook,5
2025-07-22,Referral,6
2025-07-22,Email,15
2025-07-22,Direct,6
2025-07-22,Partner,3
2025-07-23,Organic,25
2025-07-23,Google,23
2025-07-23,LinkedIn,23
2025-07-23,Facebook,7
2025-07-23,Referral,14
2025-07-23,Email,18
2025-07-23,Direct,6
2025-07-23,Partner,5
2025-07-24,Organic,40
2025-07-24,Google,21
2025-07-24,LinkedIn,18
2025-07-24,Facebook,7
2025-07-24,Referral,7
2025-07-24,Email,1
2025-07-24,Direct,7
2025-07-24,Partner,10
2025-07-25,Organic,40
2025-07-25,Google,21
2025-07-25,LinkedIn,17
2025-07-25,Facebook,11
2025-07-25,Referral,17
2025-07-25,Email,11
2025-07-25,Direct,2
2025-07-25,Partner,3
2025-07-26,Organic,43
2025-07-26,Google,25
2025-07-26,LinkedIn,12
2025-07-26,Facebook,12
2025-07-26,Referral,8
2025-07-26,Email,1
2025-07-26,Direct,7
2025-07-26,Partner,16
2025-07-27,Organic,40
2025-07-27,Google,17
2025-07-27,LinkedIn,18
2025-07-27,Facebook,14
2025-07-27,Referral,22
2025-07-27,Email,2
2025-07-27,Direct,3
2025-07-27,Partner,9
2025-07-28,Organic,36
2025-07-28,Google,15
2025-07-28,LinkedIn,9
2025-07-28,Facebook,8
2025-07-28,Referral,8
2025-07-28,Email,3
2025-07-28,Direct,10
2025-07-28,Partner,3
2025-07-29,Organic,32
2025-07-29,Google,21
2025-07-29,LinkedIn,4
2025-07-29,Facebook,10
2025-07-29,Referral,5
2025-07-29,Email,5
2025-07-29,Direct,12
2025-07-29,Partner,3
2025-07-30,Organic,45
2025-07-30,Google,21
2025-07-30,LinkedIn,8
2025-07-30,Facebook,10
2025-07-30,Referral,3
2025-07-30,Email,8
2025-07-30,Direct,5
2025-07-30,Partner,17
2025-07-31,Organic,32
2025-07-31,Google,15
2025-07-31,LinkedIn,2
2025-07-31,Facebook,9
2025-07-31,Referral,29
2025-07-31,Email,6
2025-07-31,Direct,1
2025-07-31,Partner,14
2025-08-01,Organic,41
2025-08-01,Google,22
2025-08-01,LinkedIn,15
2025-08-01,Facebook,8
2025-08-01,Referral,18
2025-08-01,Email,12
2025-08-01,Direct,4
2025-08-01,Partner,3
2025-08-02,Organic,54
2025-08-02,Google,30
2025-08-02,LinkedIn,29
2025-08-02,Facebook,6
2025-08-02,Referral,12
2025-08-02,Email,1
2025-08-02,Direct,6
2025-08-02,Partner,14
2025-08-03,Organic,40
2025-08-03,Google,24
2025-08-03,LinkedIn,22
2025-08-03,Facebook,5
2025-08-03,Referral,12
2025-08-03,Email,13
2025-08-03,Direct,9
2025-08-03,Partner,15
2025-08-04,Organic,40
2025-08-04,Google,15
2025-08-04,LinkedIn,9
2025-08-04,Facebook,2
2025-08-04,Referral,21
2025-08-04,Email,3
2025-08-04,Direct,7
2025-08-04,Partner,19
2025-08-05,Organic,27
2025-08-05,Google,29
2025-08-05,LinkedIn,19
2025-08-05,Facebook,15
2025-08-05,Referral,12
2025-08-05,Email,11
2025-08-05,Direct,5
2025-08-05,Partner,4
2025-08-06,Organic,39
2025-08-06,Google,18
2025-08-06,LinkedIn,22
2025-08-06,Facebook,12
2025-08-06,Referral,10
2025-08-06,Email,11
2025-08-06,Direct,11
2025-08-06,Partner,18
2025-08-07,Organic,32
2025-08-07,Google,17
2025-08-07,LinkedIn,13
2025-08-07,Facebook,10
2025-08-07,Referral,22
2025-08-07,Email,1
2025-08-07,Direct,2
2025-08-07,Partner,3
2025-08-08,Organic,32
2025-08-08,Google,16
2025-08-08,LinkedIn,8
2025-08-08,Facebook,10
2025-08-08,Referral,4
2025-08-08,Email,13
2025-08-08,Direct,10
2025-08-08,Partner,4
2025-08-09,Organic,33
2025-08-09,Google,19
2025-08-09,LinkedIn,4
2025-08-09,Facebook,6
2025-08-09,Referral,2
2025-08-09,Email,1
2025-08-09,Direct,8
2025-08-09,Partner,4
2025-08-10,Organic,34
2025-08-10,Google,15
2025-08-10,LinkedIn,18
2025-08-10,Facebook,15
2025-08-10,Referral,15
2025-08-10,Email,15
2025-08-10,Direct,5
2025-08-10,Partner,3
2025-08-11,Organic,30
2025-08-11,Google,21
2025-08-11,LinkedIn,4
2025-08-11,Facebook,8
2025-08-11,Referral,3
2025-08-11,Email,9
2025-08-11,Direct,9
2025-08-11,Partner,3
2025-08-12,Organic,40
2025-08-12,Google,28
2025-08-12,LinkedIn,9
2025-08-12,Facebook,8
2025-08-12,Referral,17
2025-08-12,Email,1
2025-08-12,Direct,2
2025-08-12,Partner,19
2025-08-13,Organic,43
2025-08-13,Google,24
2025-08-13,LinkedIn,30
2025-08-13,Facebook,10
2025-08-13,Referral,19
2025-08-13,Email,1
2025-08-13,Direct,8
2025-08-13,Partner,4
2025-08-14,Organic,34
2025-08-14,Google,16
2025-08-14,LinkedIn,12
2025-08-14,Facebook,7
2025-08-14,Referral,17
2025-08-14,Email,8
2025-08-14,Direct,0
2025-08-14,Partner,9
2025-08-15,Organic,39
2025-08-15,Google,31
2025-08-15,LinkedIn,22
2025-08-15,Facebook,14
2025-08-15,Referral,21
2025-08-15,Email,1
2025-08-15,Direct,9
2025-08-15,Partner,16
2025-08-16,Organic,32
2025-08-16,Google,20
2025-08-16,LinkedIn,9
2025-08-16,Facebook,12
2025-08-16,Referral,2
2025-08-16,Email,1
2025-08-16,Direct,7
2025-08-16,Partner,26
2025-08-17,Organic,28
2025-08-17,Google,24
2025-08-17,LinkedIn,18
2025-08-17,Facebook,17
2025-08-17,Referral,2
2025-08-17,Email,18
2025-08-17,Direct,4
2025-08-17,Partner,5
2025-08-18,Organic,36
2025-08-18,Google,27
2025-08-18,LinkedIn,9
2025-08-18,Facebook,5
2025-08-18,Referral,15
2025-08-18,Email,6
2025-08-18,Direct,5
2025-08-18,Partner,4
2025-08-19,Organic,31
2025-08-19,Google,24
2025-08-19,LinkedIn,22
2025-08-19,Facebook,13
2025-08-19,Referral,18
2025-08-19,Email,3
2025-08-19,Direct,6
2025-08-19,Partner,5
2025-08-20,Organic,38
2025-08-20,Google,24
2025-08-20,LinkedIn,18
2025-08-20,Facebook,5
2025-08-20,Referral,25
2025-08-20,Email,1
2025-08-20,Direct,11
2025-08-20,Partner,3
2025-08-21,Organic,26
2025-08-21,Google,18
2025-08-21,LinkedIn,27
2025-08-21,Facebook,4
2025-08-21,Referral,15
2025-08-21,Email,11
2025-08-21,Direct,4
2025-08-21,Partner,14
2025-08-22,Organic,32
2025-08-22,Google,28
2025-08-22,LinkedIn,27
2025-08-22,Facebook,13
2025-08-22,Referral,2
2025-08-22,Email,3
2025-08-22,Direct,7
2025-08-22,Partner,7
2025-08-23,Organic,46
2025-08-23,Google,20
2025-08-23,LinkedIn,20
2025-08-23,Facebook,12
2025-08-23,Referral,21
2025-08-23,Email,12
2025-08-23,Direct,3
2025-08-23,Partner,4
2025-08-24,Organic,30
2025-08-24,Google,12
2025-08-24,LinkedIn,8
2025-08-24,Facebook,13
2025-08-24,Referral,15
2025-08-24,Email,1
2025-08-24,Direct,15
2025-08-24,Partner,23
2025-08-25,Organic,35
2025-08-25,Google,15
2025-08-25,LinkedIn,9
2025-08-25,Facebook,7
2025-08-25,Referral,20
2025-08-25,Email,3
2025-08-25,Direct,7
2025-08-25,Partner,3
2025-08-26,Organic,38
2025-08-26,Google,21
2025-08-26,LinkedIn,22
2025-08-26,Facebook,10
2025-08-26,Referral,6
2025-08-26,Email,1
2025-08-26,Direct,3
2025-08-26,Partner,3
2025-08-27,Organic,24
2025-08-27,Google,23
2025-08-27,LinkedIn,16
2025-08-27,Facebook,9
2025-08-27,Referral,28
2025-08-27,Email,9
2025-08-27,Direct,6
2025-08-27,Partner,27
2025-08-28,Organic,39
2025-08-28,Google,18
2025-08-28,LinkedIn,9
2025-08-28,Facebook,10
2025-08-28,Referral,3
2025-08-28,Email,1
2025-08-28,Direct,11
2025-08-28,Partner,3
2025-08-29,Organic,30
2025-08-29,Google,21
2025-08-29,LinkedIn,3
2025-08-29,Facebook,4
2025-08-29,Referral,15
2025-08-29,Email,3
2025-08-29,Direct,7
2025-08-29,Partner,14
2025-08-30,Organic,32
2025-08-30,Google,28
2025-08-30,LinkedIn,19
2025-08-30,Facebook,9
2025-08-30,Referral,10
2025-08-30,Email,12
2025-08-30,Direct,2
2025-08-30,Partner,18
2025-08-31,Organic,37
2025-08-31,Google,24
2025-08-31,LinkedIn,25
2025-08-31,Facebook,8
2025-08-31,Referral,12
2025-08-31,Email,9
2025-08-31,Direct,6
2025-08-31,Partner,12
2025-09-01,Organic,44
2025-09-01,Google,21
2025-09-01,LinkedIn,4
2025-09-01,Facebook,5
2025-09-01,Referral,3
2025-09-01,Email,1
2025-09-01,Direct,7
2025-09-01,Partner,4
2025-09-02,Organic,25
2025-09-02,Google,24
2025-09-02,LinkedIn,9
2025-09-02,Facebook,11
2025-09-02,Referral,17
2025-09-02,Email,12
2025-09-02,Direct,4
2025-09-02,Partner,9
2025-09-03,Organic,25
2025-09-03,Google,31
2025-09-03,LinkedIn,11
2025-09-03,Facebook,5
2025-09-03,Referral,7
2025-09-03,Email,35
2025-09-03,Direct,14
2025-09-03,Partner,3
2025-09-04,Organic,40
2025-09-04,Google,14
2025-09-04,LinkedIn,8
2025-09-04,Facebook,8
2025-09-04,Referral,2
2025-09-04,Email,6
2025-09-04,Direct,16
2025-09-04,Partner,14
2025-09-05,Organic,40
2025-09-05,Google,21
2025-09-05,LinkedIn,22
2025-09-05,Facebook,10
2025-09-05,Referral,7
2025-09-05,Email,1
2025-09-05,Direct,11
2025-09-05,Partner,19
2025-09-06,Organic,32
2025-09-06,Google,13
2025-09-06,LinkedIn,29
2025-09-06,Facebook,15
2025-09-06,Referral,2
2025-09-06,Email,6
2025-09-06,Direct,6
2025-09-06,Partner,3
2025-09-07,Organic,48
2025-09-07,Google,33
2025-09-07,LinkedIn,2
2025-09-07,Facebook,10
2025-09-07,Referral,8
2025-09-07,Email,15
2025-09-07,Direct,0
2025-09-07,Partner,3
2025-09-08,Organic,37
2025-09-08,Google,24
2025-09-08,LinkedIn,4
2025-09-08,Facebook,6
2025-09-08,Referral,17
2025-09-08,Email,2
2025-09-08,Direct,15
2025-09-08,Partner,3
2025-09-09,Organic,35
2025-09-09,Google,28
2025-09-09,LinkedIn,2
2025-09-09,Facebook,8
2025-09-09,Referral,14
2025-09-09,Email,1
2025-09-09,Direct,9
2025-09-09,Partner,17
2025-09-10,Organic,40
2025-09-10,Google,30
2025-09-10,LinkedIn,17
2025-09-10,Facebook,9
2025-09-10,Referral,19
2025-09-10,Email,5
2025-09-10,Direct,3
2025-09-10,Partner,11
2025-09-11,Organic,29
2025-09-11,Google,17
2025-09-11,LinkedIn,8
2025-09-11,Facebook,13
2025-09-11,Referral,8
2025-09-11,Email,1
2025-09-11,Direct,0
2025-09-11,Partner,13
2025-09-12,Organic,36
2025-09-12,Google,18
2025-09-12,LinkedIn,27
2025-09-12,Facebook,8
2025-09-12,Referral,2
2025-09-12,Email,4
2025-09-12,Direct,4
2025-09-12,Partner,16
2025-09-13,Organic,28
2025-09-13,Google,21
2025-09-13,LinkedIn,15
2025-09-13,Facebook,10
2025-09-13,Referral,2
2025-09-13,Email,3
2025-09-13,Direct,0
2025-09-13,Partner,3
2025-09-14,Organic,40
2025-09-14,Google,24
2025-09-14,LinkedIn,28
2025-09-14,Facebook,14
2025-09-14,Referral,4
2025-09-14,Email,1
2025-09-14,Direct,10
2025-09-14,Partner,8
2025-09-15,Organic,32
2025-09-15,Google,29
2025-09-15,LinkedIn,10
2025-09-15,Facebook,7
2025-09-15,Referral,23
2025-09-15,Email,3
2025-09-15,Direct,2
2025-09-15,Partner,6
2025-09-16,Organic,36
2025-09-16,Google,23
2025-09-16,LinkedIn,22
2025-09-16,Facebook,8
2025-09-16,Referral,3
2025-09-16,Email,9
2025-09-16,Direct,11
2025-09-16,Partner,24
2025-09-17,Organic,40
2025-09-17,Google,18
2025-09-17,LinkedIn,2
2025-09-17,Facebook,8
2025-09-17,Referral,29
2025-09-17,Email,1
2025-09-17,Direct,2
2025-09-17,Partner,25
2025-09-18,Organic,29
2025-09-18,Google,28
2025-09-18,LinkedIn,26
2025-09-18,Facebook,15
2025-09-18,Referral,17
2025-09-18,Email,22
2025-09-18,Direct,7
2025-09-18,Partner,7
2025-09-19,Organic,28
2025-09-19,Google,14
2025-09-19,LinkedIn,13
2025-09-19,Facebook,0
2025-09-19,Referral,3
2025-09-19,Email,9
2025-09-19,Direct,9
2025-09-19,Partner,3
2025-09-20,Organic,28
2025-09-20,Google,30
2025-09-20,LinkedIn,13
2025-09-20,Facebook,6
2025-09-20,Referral,20
2025-09-20,Email,7
2025-09-20,Direct,5
2025-09-20,Partner,9
2025-09-21,Organic,27
2025-09-21,Google,18
2025-09-21,LinkedIn,15
2025-09-21,Facebook,4
2025-09-21,Referral,3
2025-09-21,Email,9
2025-09-21,Direct,2
2025-09-21,Partner,3
2025-09-22,Organic,41
2025-09-22,Google,23
2025-09-22,LinkedIn,2
2025-09-22,Facebook,6
2025-09-22,Referral,19
2025-09-22,Email,4
2025-09-22,Direct,4
2025-09-22,Partner,3
2025-09-23,Organic,40
2025-09-23,Google,14
2025-09-23,LinkedIn,2
2025-09-23,Facebook,10
2025-09-23,Referral,15
2025-09-23,Email,3
2025-09-23,Direct,10
2025-09-23,Partner,9
2025-09-24,Organic,30
2025-09-24,Google,21
2025-09-24,LinkedIn,2
2025-09-24,Facebook,17
2025-09-24,Referral,26
2025-09-24,Email,3
2025-09-24,Direct,6
2025-09-24,Partner,4
2025-09-25,Organic,40
2025-09-25,Google,25
2025-09-25,LinkedIn,22
2025-09-25,Facebook,10
2025-09-25,Referral,29
2025-09-25,Email,1
2025-09-25,Direct,10
2025-09-25,Partner,19
2025-09-26,Organic,38
2025-09-26,Google,13
2025-09-26,LinkedIn,9
2025-09-26,Facebook,5
2025-09-26,Referral,7
2025-09-26,Email,10
2025-09-26,Direct,9
2025-09-26,Partner,6
2025-09-27,Organic,43
2025-09-27,Google,28
2025-09-27,LinkedIn,21
2025-09-27,Facebook,15
2025-09-27,Referral,15
2025-09-27,Email,4
2025-09-27,Direct,1
2025-09-27,Partner,3
2025-09-28,Organic,40
2025-09-28,Google,24
2025-09-28,LinkedIn,6
2025-09-28,Facebook,15
2025-09-28,Referral,31
2025-09-28,Email,5
2025-09-28,Direct,2
2025-09-28,Partner,15
2025-09-29,Organic,41
2025-09-29,Google,31
2025-09-29,LinkedIn,14
2025-09-29,Facebook,10
2025-09-29,Referral,22
2025-09-29,Email,6
2025-09-29,Direct,2
2025-09-29,Partner,12
2025-09-30,Organic,33
2025-09-30,Google,24
2025-09-30,LinkedIn,18
2025-09-30,Facebook,8
2025-09-30,Referral,6
2025-09-30,Email,5
2025-09-30,Direct,15
2025-09-30,Partner,14
2025-10-01,Organic,28
2025-10-01,Google,21
2025-10-01,LinkedIn,27
2025-10-01,Facebook,8
2025-10-01,Referral,15
2025-10-01,Email,1
2025-10-01,Direct,3
2025-10-01,Partner,11
2025-10-02,Organic,32
2025-10-02,Google,28
2025-10-02,LinkedIn,19
2025-10-02,Facebook,10
2025-10-02,Referral,14
2025-10-02,Email,6
2025-10-02,Direct,6
2025-10-02,Partner,3
2025-10-03,Organic,41
2025-10-03,Google,22
2025-10-03,LinkedIn,27
2025-10-03,Facebook,15
2025-10-03,Referral,11
2025-10-03,Email,5
2025-10-03,Direct,0
2025-10-03,Partner,14
2025-10-04,Organic,36
2025-10-04,Google,18
2025-10-04,LinkedIn,2
2025-10-04,Facebook,10
2025-10-04,Referral,15
2025-10-04,Email,6
2025-10-04,Direct,3
2025-10-04,Partner,3
2025-10-05,Organic,24
2025-10-05,Google,21
2025-10-05,LinkedIn,32
2025-10-05,Facebook,6
2025-10-05,Referral,27
2025-10-05,Email,15
2025-10-05,Direct,8
2025-10-05,Partner,9
2025-10-06,Organic,36
2025-10-06,Google,20
2025-10-06,LinkedIn,16
2025-10-06,Facebook,13
2025-10-06,Referral,6
2025-10-06,Email,16
2025-10-06,Direct,7
2025-10-06,Partner,15
2025-10-07,Organic,50
2025-10-07,Google,15
2025-10-07,LinkedIn,3
2025-10-07,Facebook,11
2025-10-07,Referral,5
2025-10-07,Email,9
2025-10-07,Direct,10
2025-10-07,Partner,3
2025-10-08,Organic,29
2025-10-08,Google,31
2025-10-08,LinkedIn,24
2025-10-08,Facebook,8
2025-10-08,Referral,10
2025-10-08,Email,1
2025-10-08,Direct,5
2025-10-08,Partner,4
2025-10-09,Organic,38
2025-10-09,Google,21
2025-10-09,LinkedIn,18
2025-10-09,Facebook,6
2025-10-09,Referral,19
2025-10-09,Email,5
2025-10-09,Direct,12
2025-10-09,Partner,13
2025-10-10,Organic,28
2025-10-10,Google,15
2025-10-10,LinkedIn,27
2025-10-10,Facebook,9
2025-10-10,Referral,13
2025-10-10,Email,15
2025-10-10,Direct,3
2025-10-10,Partner,3
2025-10-11,Organic,47
2025-10-11,Google,19
2025-10-11,LinkedIn,9
2025-10-11,Facebook,6
2025-10-11,Referral,19
2025-10-11,Email,19
2025-10-11,Direct,10
2025-10-11,Partner,9
2025-10-12,Organic,31
2025-10-12,Google,21
2025-10-12,LinkedIn,18
2025-10-12,Facebook,11
2025-10-12,Referral,20
2025-10-12,Email,3
2025-10-12,Direct,8
2025-10-12,Partner,23
2025-10-13,Organic,36
2025-10-13,Google,23
2025-10-13,LinkedIn,17
2025-10-13,Facebook,9
2025-10-13,Referral,19
2025-10-13,Email,11
2025-10-13,Direct,12
2025-10-13,Partner,9
2025-10-14,Organic,28
2025-10-14,Google,18
2025-10-14,LinkedIn,15
2025-10-14,Facebook,11
2025-10-14,Referral,12
2025-10-14,Email,7
2025-10-14,Direct,0
2025-10-14,Partner,9
2025-10-15,Organic,30
2025-10-15,Google,21
2025-10-15,LinkedIn,8
2025-10-15,Facebook,7
2025-10-15,Referral,2
2025-10-15,Email,1
2025-10-15,Direct,9
2025-10-15,Partner,10
2025-10-16,Organic,40
2025-10-16,Google,25
2025-10-16,LinkedIn,7
2025-10-16,Facebook,8
2025-10-16,Referral,3
2025-10-16,Email,15
2025-10-16,Direct,3
2025-10-16,Partner,10
2025-10-17,Organic,38
2025-10-17,Google,15
2025-10-17,LinkedIn,27
2025-10-17,Facebook,11
2025-10-17,Referral,15
2025-10-17,Email,1
2025-10-17,Direct,3
2025-10-17,Partner,16
2025-10-18,Organic,32
2025-10-18,Google,17
2025-10-18,LinkedIn,25
2025-10-18,Facebook,4
2025-10-18,Referral,11
2025-10-18,Email,9
2025-10-18,Direct,11
2025-10-18,Partner,6
2025-10-19,Organic,36
2025-10-19,Google,26
2025-10-19,LinkedIn,4
2025-10-19,Facebook,13
2025-10-19,Referral,25
2025-10-19,Email,1
2025-10-19,Direct,4
2025-10-19,Partner,5
2025-10-20,Organic,30
2025-10-20,Google,20
2025-10-20,LinkedIn,2
2025-10-20,Facebook,15
2025-10-20,Referral,3
2025-10-20,Email,9
2025-10-20,Direct,6
2025-10-20,Partner,8
2025-10-21,Organic,40
2025-10-21,Google,18
