date,channel,spend
2025-04-02,LinkedIn,91.86
2025-04-02,Facebook,609.25
2025-04-02,Referral,54.19
2025-04-02,Email,72.49
2025-04-02,Direct,220.96
2025-04-02,Partner,27.99
2025-04-03,Organic,436.09
2025-04-03,Google,470.51
2025-04-03,LinkedIn,487.55
2025-04-03,Facebook,729.62
2025-04-03,Referral,74.12
2025-04-03,Email,42.16
2025-04-03,Direct,131.89
2025-04-03,Partner,208.62
2025-04-04,Organic,157.73
2025-04-04,Google,985.98
2025-04-04,LinkedIn,740.64
2025-04-04,Facebook,225.72
2025-04-04,Referral,259.71
2025-04-04,Email,36.6
2025-04-04,Direct,326.11
2025-04-04,Partner,39.59
2025-04-05,Organic,1154.33
2025-04-05,Google,371.02
2025-04-05,LinkedIn,50.84
2025-04-05,Facebook,570.45
2025-04-05,Referral,41.23
2025-04-05,Email,452.62
2025-04-05,Direct,46.13
2025-04-05,Partner,21.15
2025-04-06,Organic,408.45
2025-04-06,Google,760.11
2025-04-06,LinkedIn,121.36
2025-04-06,Facebook,106.94
2025-04-06,Referral,143.96
2025-04-06,Email,144.55
2025-04-06,Direct,533.9
2025-04-06,Partner,33.76
2025-04-07,Organic,1052.22
2025-04-07,Google,988.93
2025-04-07,LinkedIn,52.58
2025-04-07,Facebook,457.51
2025-04-07,Referral,97.52
2025-04-07,Email,381.22
2025-04-07,Direct,26.71
2025-04-07,Partner,35.13
2025-04-08,Organic,644.08
2025-04-08,Google,544.37
2025-04-08,LinkedIn,34.1
2025-04-08,Facebook,758.42
2025-04-08,Referral,343.43
2025-04-08,Email,303.48
2025-04-08,Direct,74.29
2025-04-08,Partner,530.55
2025-04-09,Organic,1303.02
2025-04-09,Google,333.16
2025-04-09,LinkedIn,52.33
2025-04-09,Facebook,375.56
2025-04-09,Referral,72.61
2025-04-09,Email,66.29
2025-04-09,Direct,104.29
2025-04-09,Partner,38.96
2025-04-10,Organic,858.11
2025-04-10,Google,100.62
2025-04-10,LinkedIn,54.57
2025-04-10,Facebook,85.02
2025-04-10,Referral,271.27
2025-04-10,Email,16.71
2025-04-10,Direct,153.67
2025-04-10,Partner,143.64
2025-04-11,Organic,1178.67
2025-04-11,Google,270.85
2025-04-11,LinkedIn,29.39
2025-04-11,Facebook,554.69
2025-04-11,Referral,520.74
2025-04-11,Email,71.51
2025-04-11,Direct,107.11
2025-04-11,Partner,85.45
2025-04-12,Organic,579.81
2025-04-12,Google,621.34
2025-04-12,LinkedIn,127.07
2025-04-12,Facebook,524.99
2025-04-12,Referral,101.29
2025-04-12,Email,65.85
2025-04-12,Direct,44.14
2025-04-12,Partner,39.25
2025-04-13,Organic,203.25
2025-04-13,Google,420.96
2025-04-13,LinkedIn,244.66
2025-04-13,Facebook,539.74
2025-04-13,Referral,325.4
2025-04-13,Email,120.81
2025-04-13,Direct,320.88
2025-04-13,Partner,217.62
2025-04-14,Organic,235.71
2025-04-14,Google,366.17
2025-04-14,LinkedIn,48.95
2025-04-14,Facebook,83.36
2025-04-14,Referral,221.99
2025-04-14,Email,37.34
2025-04-14,Direct,33.99
2025-04-14,Partner,144.31
2025-04-15,Organic,1194.4
2025-04-15,Google,661.68
2025-04-15,LinkedIn,86.63
2025-04-15,Facebook,55.36
2025-04-15,Referral,75.9
2025-04-15,Email,91.96
2025-04-15,Direct,21.55
2025-04-15,Partner,90.89
2025-04-16,Organic,139.44
2025-04-16,Google,360.19
2025-04-16,LinkedIn,95.53
2025-04-16,Facebook,270.41
2025-04-16,Referral,61.37
2025-04-16,Email,79.5
2025-04-16,Direct,269.01
2025-04-16,Partner,53.31
2025-04-17,Organic,1241.11
2025-04-17,Google,321.47
2025-04-17,LinkedIn,12.61
2025-04-17,Facebook,507.97
2025-04-17,Referral,47.31
2025-04-17,Email,50.23
2025-04-17,Direct,272.54
2025-04-17,Partner,53.47
2025-04-18,Organic,955.07
2025-04-18,Google,482.49
2025-04-18,LinkedIn,43.37
2025-04-18,Facebook,321.73
2025-04-18,Referral,308.44
2025-04-18,Email,86.66
2025-04-18,Direct,65.62
2025-04-18,Partner,31.05
2025-04-19,Organic,558.84
2025-04-19,Google,788.98
2025-04-19,LinkedIn,28.05
2025-04-19,Facebook,248.41
2025-04-19,Referral,106.65
2025-04-19,Email,37.7
2025-04-19,Direct,192.19
2025-04-19,Partner,189.31
2025-04-20,Organic,971.93
2025-04-20,Google,488.71
2025-04-20,LinkedIn,110.55
2025-04-20,Facebook,433.56
2025-04-20,Referral,86.39
2025-04-20,Email,104.56
2025-04-20,Direct,325.88
2025-04-20,Partner,67.22
2025-04-21,Organic,813.42
2025-04-21,Google,1006.47
2025-04-21,LinkedIn,190.7
2025-04-21,Facebook,131.95
2025-04-21,Referral,105.28
2025-04-21,Email,129.75
2025-04-21,Direct,224.55
2025-04-21,Partner,43.95
2025-04-22,Organic,674.59
2025-04-22,Google,479.96
2025-04-22,LinkedIn,98.82
2025-04-22,Facebook,236.22
2025-04-22,Referral,72.34
2025-04-22,Email,51.84
2025-04-22,Direct,54.07
2025-04-22,Partner,29.07
2025-04-23,Organic,463.81
2025-04-23,Google,330.74
2025-04-23,LinkedIn,285.83
2025-04-23,Facebook,494.21
2025-04-23,Referral,418.49
2025-04-23,Email,158.47
2025-04-23,Direct,32.34
2025-04-23,Partner,54.17
2025-04-24,Organic,1026.47
2025-04-24,Google,382.75
2025-04-24,LinkedIn,264.77
2025-04-24,Facebook,633.63
2025-04-24,Referral,231.85
2025-04-24,Email,62.18
2025-04-24,Direct,306.26
2025-04-24,Partner,34.0
2025-04-25,Organic,155.59
2025-04-25,Google,530.25
2025-04-25,LinkedIn,135.74
2025-04-25,Facebook,300.22
2025-04-25,Referral,143.91
2025-04-25,Email,106.94
2025-04-25,Direct,150.04
2025-04-25,Partner,29.31
2025-04-26,Organic,558.8
2025-04-26,Google,99.13
2025-04-26,LinkedIn,179.6
2025-04-26,Facebook,567.36
2025-04-26,Referral,31.14
2025-04-26,Email,94.09
2025-04-26,Direct,271.28
2025-04-26,Partner,51.98
2025-04-27,Organic,891.37
2025-04-27,Google,219.3
2025-04-27,LinkedIn,168.7
2025-04-27,Facebook,400.1
2025-04-27,Referral,46.36
2025-04-27,Email,59.19
2025-04-27,Direct,29.54
2025-04-27,Partner,65.65
2025-04-28,Organic,730.75
2025-04-28,Google,454.05
2025-04-28,LinkedIn,444.72
2025-04-28,Facebook,77.94
2025-04-28,Referral,34.73
2025-04-28,Email,69.67
2025-04-28,Direct,109.88
2025-04-28,Partner,13.18
2025-04-29,Organic,715.45
2025-04-29,Google,271.7
2025-04-29,LinkedIn,276.41
2025-04-29,Facebook,62.16
2025-04-29,Referral,266.33
2025-04-29,Email,335.91
2025-04-29,Direct,498.56
2025-04-29,Partner,159.33
2025-04-30,Organic,905.43
2025-04-30,Google,1147.24
2025-04-30,LinkedIn,270.6
2025-04-30,Facebook,624.83
2025-04-30,Referral,244.76
2025-04-30,Email,37.62
2025-04-30,Direct,101.21
2025-04-30,Partner,77.5
2025-05-01,Organic,355.63
2025-05-01,Google,664.24
2025-05-01,LinkedIn,247.41
2025-05-01,Facebook,460.52
2025-05-01,Referral,197.76
2025-05-01,Email,310.78
2025-05-01,Direct,617.97
2025-05-01,Partner,56.69
2025-05-02,Organic,1457.62
2025-05-02,Google,132.48
2025-05-02,LinkedIn,114.48
2025-05-02,Facebook,640.92
2025-05-02,Referral,70.88
2025-05-02,Email,93.09
2025-05-02,Direct,233.52
2025-05-02,Partner,194.55
2025-05-03,Organic,631.18
2025-05-03,Google,846.41
2025-05-03,LinkedIn,312.69
2025-05-03,Facebook,253.61
2025-05-03,Referral,42.99
2025-05-03,Email,12.76
2025-05-03,Direct,140.75
2025-05-03,Partner,180.0
2025-05-04,Organic,1126.73
2025-05-04,Google,324.2
2025-05-04,LinkedIn,541.69
2025-05-04,Facebook,826.13
2025-05-04,Referral,50.76
2025-05-04,Email,38.0
2025-05-04,Direct,68.54
2025-05-04,Partner,72.64
2025-05-05,Organic,828.76
2025-05-05,Google,256.07
2025-05-05,LinkedIn,96.35
2025-05-05,Facebook,257.18
2025-05-05,Referral,331.44
2025-05-05,Email,131.82
2025-05-05,Direct,541.9
2025-05-05,Partner,268.29
2025-05-06,Organic,217.0
2025-05-06,Google,189.76
2025-05-06,LinkedIn,76.46
2025-05-06,Facebook,795.5
2025-05-06,Referral,203.58
2025-05-06,Email,221.33
2025-05-06,Direct,233.4
2025-05-06,Partner,147.99
2025-05-07,Organic,639.44
2025-05-07,Google,454.06
2025-05-07,LinkedIn,108.3
2025-05-07,Facebook,842.9
2025-05-07,Referral,421.74
2025-05-07,Email,159.23
2025-05-07,Direct,133.8
2025-05-07,Partner,202.8
2025-05-08,Organic,666.26
2025-05-08,Google,213.95
2025-05-08,LinkedIn,155.29
2025-05-08,Facebook,252.01
2025-05-08,Referral,70.82
2025-05-08,Email,51.94
2025-05-08,Direct,304.61
2025-05-08,Partner,332.41
2025-05-09,Organic,1218.43
2025-05-09,Google,594.69
2025-05-09,LinkedIn,612.34
2025-05-09,Facebook,91.35
2025-05-09,Referral,170.93
2025-05-09,Email,123.33
2025-05-09,Direct,64.73
2025-05-09,Partner,288.88
2025-05-10,Organic,598.97
2025-05-10,Google,656.38
2025-05-10,LinkedIn,167.11
2025-05-10,Facebook,585.64
2025-05-10,Referral,323.12
2025-05-10,Email,92.01
2025-05-10,Direct,102.15
2025-05-10,Partner,83.07
2025-05-11,Organic,122.16
2025-05-11,Google,342.65
2025-05-11,LinkedIn,22.37
2025-05-11,Facebook,622.4
2025-05-11,Referral,69.33
2025-05-11,Email,34.19
2025-05-11,Direct,220.34
2025-05-11,Partner,36.3
2025-05-12,Organic,1074.98
2025-05-12,Google,152.36
2025-05-12,LinkedIn,128.13
2025-05-12,Facebook,451.12
2025-05-12,Referral,446.71
2025-05-12,Email,107.79
2025-05-12,Direct,145.54
2025-05-12,Partner,26.5
2025-05-13,Organic,184.41
2025-05-13,Google,699.3
2025-05-13,LinkedIn,323.59
2025-05-13,Facebook,128.94
2025-05-13,Referral,72.77
2025-05-13,Email,403.74
2025-05-13,Direct,309.96
2025-05-13,Partner,11.82
2025-05-14,Organic,736.47
2025-05-14,Google,730.75
2025-05-14,LinkedIn,431.87
2025-05-14,Facebook,148.91
2025-05-14,Referral,215.23
2025-05-14,Email,262.43
2025-05-14,Direct,123.99
2025-05-14,Partner,227.49
2025-05-15,Organic,802.27
2025-05-15,Google,448.09
2025-05-15,LinkedIn,162.26
2025-05-15,Facebook,276.15
2025-05-15,Referral,243.67
2025-05-15,Email,51.21
2025-05-15,Direct,12.54
2025-05-15,Partner,84.06
2025-05-16,Organic,974.01
2025-05-16,Google,969.62
2025-05-16,LinkedIn,49.79
2025-05-16,Facebook,922.72
2025-05-16,Referral,443.38
2025-05-16,Email,15.03
2025-05-16,Direct,45.46
2025-05-16,Partner,44.84
2025-05-17,Organic,1371.32
2025-05-17,Google,1076.42
2025-05-17,LinkedIn,273.55
2025-05-17,Facebook,325.45
2025-05-17,Referral,42.85
2025-05-17,Email,70.92
2025-05-17,Direct,130.45
2025-05-17,Partner,146.57
2025-05-18,Organic,826.47
2025-05-18,Google,433.68
2025-05-18,LinkedIn,82.52
2025-05-18,Facebook,672.47
2025-05-18,Referral,56.25
2025-05-18,Email,45.22
2025-05-18,Direct,407.66
2025-05-18,Partner,110.1
2025-05-19,Organic,840.2
2025-05-19,Google,744.61
2025-05-19,LinkedIn,50.09
2025-05-19,Facebook,163.58
2025-05-19,Referral,240.17
2025-05-19,Email,46.1
2025-05-19,Direct,318.73
2025-05-19,Partner,128.8
2025-05-20,Organic,1062.3
2025-05-20,Google,297.84
2025-05-20,LinkedIn,175.75
2025-05-20,Facebook,406.42
2025-05-20,Referral,64.56
2025-05-20,Email,277.86
2025-05-20,Direct,57.79
2025-05-20,Partner,52.92
2025-05-21,Organic,743.18
2025-05-21,Google,617.08
2025-05-21,LinkedIn,19.6
2025-05-21,Facebook,668.03
2025-05-21,Referral,74.94
2025-05-21,Email,333.12
2025-05-21,Direct,148.97
2025-05-21,Partner,165.65
2025-05-22,Organic,421.02
2025-05-22,Google,600.73
2025-05-22,LinkedIn,55.05
2025-05-22,Facebook,360.07
2025-05-22,Referral,316.9
2025-05-22,Email,47.02
2025-05-22,Direct,374.44
2025-05-22,Partner,301.33
2025-05-23,Organic,471.93
2025-05-23,Google,462.33
2025-05-23,LinkedIn,274.14
2025-05-23,Facebook,615.05
2025-05-23,Referral,80.91
2025-05-23,Email,44.32
2025-05-23,Direct,96.68
2025-05-23,Partner,232.32
2025-05-24,Organic,1014.38
2025-05-24,Google,798.52
2025-05-24,LinkedIn,58.78
2025-05-24,Facebook,202.76
2025-05-24,Referral,198.02
2025-05-24,Email,287.82
2025-05-24,Direct,15.96
2025-05-24,Partner,27.16
2025-05-25,Organic,1496.04
2025-05-25,Google,176.36
2025-05-25,LinkedIn,35.39
2025-05-25,Facebook,219.56
2025-05-25,Referral,452.09
2025-05-25,Email,293.08
2025-05-25,Direct,204.45
2025-05-25,Partner,94.75
2025-05-26,Organic,850.7
2025-05-26,Google,126.89
2025-05-26,LinkedIn,207.7
2025-05-26,Facebook,90.0
2025-05-26,Referral,272.7
2025-05-26,Email,97.89
2025-05-26,Direct,271.38
2025-05-26,Partner,179.37
2025-05-27,Organic,583.54
2025-05-27,Google,444.43
2025-05-27,LinkedIn,266.89
2025-05-27,Facebook,797.87
2025-05-27,Referral,52.73
2025-05-27,Email,41.9
2025-05-27,Direct,579.41
2025-05-27,Partner,272.16
2025-05-28,Organic,401.12
2025-05-28,Google,787.69
2025-05-28,LinkedIn,284.2
2025-05-28,Facebook,394.28
2025-05-28,Referral,303.33
2025-05-28,Email,213.91
2025-05-28,Direct,150.71
2025-05-28,Partner,131.59
2025-05-29,Organic,1156.96
2025-05-29,Google,580.24
2025-05-29,LinkedIn,52.32
2025-05-29,Facebook,525.19
2025-05-29,Referral,357.54
2025-05-29,Email,53.96
2025-05-29,Direct,18.56
2025-05-29,Partner,175.89
2025-05-30,Organic,832.75
2025-05-30,Google,452.8
2025-05-30,LinkedIn,279.56
2025-05-30,Facebook,617.63
2025-05-30,Referral,400.72
2025-05-30,Email,65.18
2025-05-30,Direct,495.53
2025-05-30,Partner,146.95
2025-05-31,Organic,802.56
2025-05-31,Google,754.41
2025-05-31,LinkedIn,145.84
2025-05-31,Facebook,268.47
2025-05-31,Referral,27.23
2025-05-31,Email,360.84
2025-05-31,Direct,171.04
2025-05-31,Partner,51.46
2025-06-01,Organic,828.76
2025-06-01,Google,337.45
2025-06-01,LinkedIn,357.38
2025-06-01,Facebook,1069.19
2025-06-01,Referral,240.95
2025-06-01,Email,246.9
2025-06-01,Direct,70.47
2025-06-01,Partner,28.9
2025-06-02,Organic,641.73
2025-06-02,Google,918.61
2025-06-02,LinkedIn,242.32
2025-06-02,Facebook,361.35
2025-06-02,Referral,312.31
2025-06-02,Email,62.79
2025-06-02,Direct,63.92
2025-06-02,Partner,74.33
2025-06-03,Organic,1363.28
2025-06-03,Google,80.98
2025-06-03,LinkedIn,160.81
2025-06-03,Facebook,761.36
2025-06-03,Referral,214.68
2025-06-03,Email,71.28
2025-06-03,Direct,167.73
2025-06-03,Partner,44.96
2025-06-04,Organic,466.3
2025-06-04,Google,156.3
2025-06-04,LinkedIn,170.33
2025-06-04,Facebook,82.18
2025-06-04,Referral,252.06
2025-06-04,Email,395.34
2025-06-04,Direct,22.43
2025-06-04,Partner,209.19
2025-06-05,Organic,444.99
2025-06-05,Google,377.5
2025-06-05,LinkedIn,110.2
2025-06-05,Facebook,640.05
2025-06-05,Referral,410.14
2025-06-05,Email,39.64
2025-06-05,Direct,245.73
2025-06-05,Partner,150.17
2025-06-06,Organic,1148.51
2025-06-06,Google,275.65
2025-06-06,LinkedIn,117.05
2025-06-06,Facebook,591.52
2025-06-06,Referral,510.82
2025-06-06,Email,53.42
2025-06-06,Direct,260.56
2025-06-06,Partner,39.53
2025-06-07,Organic,283.67
2025-06-07,Google,64.07
2025-06-07,LinkedIn,350.35
2025-06-07,Facebook,755.97
2025-06-07,Referral,626.75
2025-06-07,Email,114.81
2025-06-07,Direct,102.05
2025-06-07,Partner,242.48
2025-06-08,Organic,237.59
2025-06-08,Google,129.1
2025-06-08,LinkedIn,447.64
2025-06-08,Facebook,681.53
2025-06-08,Referral,60.47
2025-06-08,Email,76.49
2025-06-08,Direct,182.06
2025-06-08,Partner,132.15
2025-06-09,Organic,690.09
2025-06-09,Google,806.51
2025-06-09,LinkedIn,177.77
2025-06-09,Facebook,233.12
2025-06-09,Referral,134.55
2025-06-09,Email,55.76
2025-06-09,Direct,253.85
2025-06-09,Partner,36.76
2025-06-10,Organic,541.26
2025-06-10,Google,730.26
2025-06-10,LinkedIn,335.15
2025-06-10,Facebook,145.42
2025-06-10,Referral,46.83
2025-06-10,Email,68.68
2025-06-10,Direct,417.33
2025-06-10,Partner,143.18
2025-06-11,Organic,1112.14
2025-06-11,Google,708.63
2025-06-11,LinkedIn,177.95
2025-06-11,Facebook,144.13
2025-06-11,Referral,205.17
2025-06-11,Email,299.46
2025-06-11,Direct,201.26
2025-06-11,Partner,560.14
2025-06-12,Organic,1322.92
2025-06-12,Google,654.51
2025-06-12,LinkedIn,16.93
2025-06-12,Facebook,483.18
2025-06-12,Referral,67.37
2025-06-12,Email,294.33
2025-06-12,Direct,32.55
2025-06-12,Partner,78.66
2025-06-13,Organic,679.48
2025-06-13,Google,269.0
2025-06-13,LinkedIn,432.91
2025-06-13,Facebook,409.72
2025-06-13,Referral,125.26
2025-06-13,Email,50.86
2025-06-13,Direct,47.04
2025-06-13,Partner,263.44
2025-06-14,Organic,209.79
2025-06-14,Google,390.79
2025-06-14,LinkedIn,73.01
2025-06-14,Facebook,108.02
2025-06-14,Referral,508.05
2025-06-14,Email,99.65
2025-06-14,Direct,116.67
2025-06-14,Partner,199.88
2025-06-15,Organic,644.17
2025-06-15,Google,1128.08
2025-06-15,LinkedIn,318.59
2025-06-15,Facebook,58.81
2025-06-15,Referral,335.45
2025-06-15,Email,104.1
2025-06-15,Direct,391.7
2025-06-15,Partner,101.59
2025-06-16,Organic,941.68
2025-06-16,Google,99.11
2025-06-16,LinkedIn,48.32
2025-06-16,Facebook,360.8
2025-06-16,Referral,158.94
2025-06-16,Email,176.6
2025-06-16,Direct,49.31
2025-06-16,Partner,71.03
2025-06-17,Organic,243.84
2025-06-17,Google,480.09
2025-06-17,LinkedIn,159.86
2025-06-17,Facebook,800.34
2025-06-17,Referral,110.51
2025-06-17,Email,46.7
2025-06-17,Direct,307.13
2025-06-17,Partner,292.96
2025-06-18,Organic,552.13
2025-06-18,Google,602.06
2025-06-18,LinkedIn,125.97
2025-06-18,Facebook,635.34
2025-06-18,Referral,82.76
2025-06-18,Email,12.18
2025-06-18,Direct,156.17
2025-06-18,Partner,436.34
2025-06-19,Organic,813.59
2025-06-19,Google,658.97
2025-06-19,LinkedIn,182.87
2025-06-19,Facebook,186.06
2025-06-19,Referral,106.05
2025-06-19,Email,123.49
2025-06-19,Direct,153.94
2025-06-19,Partner,455.83
2025-06-20,Organic,1459.38
2025-06-20,Google,693.06
2025-06-20,LinkedIn,40.94
2025-06-20,Facebook,423.63
2025-06-20,Referral,23.36
2025-06-20,Email,70.52
2025-06-20,Direct,20.14
2025-06-20,Partner,39.01
2025-06-21,Organic,363.73
2025-06-21,Google,764.6
2025-06-21,LinkedIn,73.2
2025-06-21,Facebook,119.32
2025-06-21,Referral,327.1
2025-06-21,Email,67.82
2025-06-21,Direct,172.04
2025-06-21,Partner,130.17
2025-06-22,Organic,1470.75
2025-06-22,Google,796.47
2025-06-22,LinkedIn,424.01
2025-06-22,Facebook,658.6
2025-06-22,Referral,37.84
2025-06-22,Email,231.11
2025-06-22,Direct,400.58
2025-06-22,Partner,31.21
2025-06-23,Organic,235.79
2025-06-23,Google,298.71
2025-06-23,LinkedIn,254.67
2025-06-23,Facebook,109.0
2025-06-23,Referral,390.94
2025-06-23,Email,35.24
2025-06-23,Direct,262.34
2025-06-23,Partner,64.92
2025-06-24,Organic,464.05
2025-06-24,Google,879.16
2025-06-24,LinkedIn,448.8
2025-06-24,Facebook,430.99
2025-06-24,Referral,126.27
2025-06-24,Email,156.44
2025-06-24,Direct,43.26
2025-06-24,Partner,185.96
2025-06-25,Organic,1279.17
2025-06-25,Google,408.81
2025-06-25,LinkedIn,171.28
2025-06-25,Facebook,468.75
2025-06-25,Referral,85.39
2025-06-25,Email,84.52
2025-06-25,Direct,542.1
2025-06-25,Partner,143.73
2025-06-26,Organic,1605.49
2025-06-26,Google,492.52
2025-06-26,LinkedIn,103.63
2025-06-26,Facebook,607.43
2025-06-26,Referral,236.61
2025-06-26,Email,104.32
2025-06-26,Direct,46.18
2025-06-26,Partner,385.14
2025-06-27,Organic,1517.19
2025-06-27,Google,677.64
2025-06-27,LinkedIn,357.94
2025-06-27,Facebook,283.25
2025-06-27,Referral,316.28
2025-06-27,Email,140.39
2025-06-27,Direct,15.41
2025-06-27,Partner,85.07
2025-06-28,Organic,804.85
2025-06-28,Google,174.64
2025-06-28,LinkedIn,340.76
2025-06-28,Facebook,150.26
2025-06-28,Referral,89.24
2025-06-28,Email,67.84
2025-06-28,Direct,64.02
2025-06-28,Partner,57.7
2025-06-29,Organic,275.66
2025-06-29,Google,485.03
2025-06-29,LinkedIn,194.96
2025-06-29,Facebook,80.78
2025-06-29,Referral,343.23
2025-06-29,Email,56.38
2025-06-29,Direct,181.24
2025-06-29,Partner,99.42
2025-06-30,Organic,693.95
2025-06-30,Google,495.2
2025-06-30,LinkedIn,316.96
2025-06-30,Facebook,691.14
2025-06-30,Referral,149.77
2025-06-30,Email,60.92
2025-06-30,Direct,176.8
2025-06-30,Partner,58.37
2025-07-01,Organic,626.48
2025-07-01,Google,546.75
2025-07-01,LinkedIn,200.01
2025-07-01,Facebook,293.3
2025-07-01,Referral,131.37
2025-07-01,Email,9.51
2025-07-01,Direct,112.57
2025-07-01,Partner,145.14
2025-07-02,Organic,1039.58
2025-07-02,Google,417.25
2025-07-02,LinkedIn,55.78
2025-07-02,Facebook,447.44
2025-07-02,Referral,360.65
2025-07-02,Email,110.62
2025-07-02,Direct,594.25
2025-07-02,Partner,86.79
2025-07-03,Organic,348.16
2025-07-03,Google,670.06
2025-07-03,LinkedIn,255.01
2025-07-03,Facebook,167.26
2025-07-03,Referral,197.4
2025-07-03,Email,267.97
2025-07-03,Direct,11.31
2025-07-03,Partner,177.07
2025-07-04,Organic,271.91
2025-07-04,Google,753.87
2025-07-04,LinkedIn,293.86
2025-07-04,Facebook,78.34
2025-07-04,Referral,87.7
2025-07-04,Email,62.21
2025-07-04,Direct,45.66
2025-07-04,Partner,10.64
2025-07-05,Organic,708.18
2025-07-05,Google,162.05
2025-07-05,LinkedIn,209.08
2025-07-05,Facebook,271.74
2025-07-05,Referral,171.55
2025-07-05,Email,308.63
2025-07-05,Direct,176.61
2025-07-05,Partner,109.75
2025-07-06,Organic,658.22
2025-07-06,Google,93.32
2025-07-06,LinkedIn,33.09
2025-07-06,Facebook,69.27
2025-07-06,Referral,539.79
2025-07-06,Email,80.2
2025-07-06,Direct,27.26
2025-07-06,Partner,122.62
2025-07-07,Organic,570.33
2025-07-07,Google,964.6
2025-07-07,LinkedIn,204.93
2025-07-07,Facebook,173.25
2025-07-07,Referral,33.68
2025-07-07,Email,301.7
2025-07-07,Direct,232.85
2025-07-07,Partner,29.14
2025-07-08,Organic,361.83
2025-07-08,Google,108.05
2025-07-08,LinkedIn,93.29
2025-07-08,Facebook,506.1
2025-07-08,Referral,27.53
2025-07-08,Email,148.8
2025-07-08,Direct,153.11
2025-07-08,Partner,97.77
2025-07-09,Organic,113.5
2025-07-09,Google,1039.65
2025-07-09,LinkedIn,76.49
2025-07-09,Facebook,504.74
2025-07-09,Referral,167.98
2025-07-09,Email,223.74
2025-07-09,Direct,104.26
2025-07-09,Partner,71.62
2025-07-10,Organic,856.4
2025-07-10,Google,113.6
2025-07-10,LinkedIn,208.56
2025-07-10,Facebook,361.99
2025-07-10,Referral,56.27
2025-07-10,Email,104.52
2025-07-10,Direct,154.33
2025-07-10,Partner,11.5
2025-07-11,Organic,1275.92
2025-07-11,Google,1290.49
2025-07-11,LinkedIn,328.67
2025-07-11,Facebook,296.58
2025-07-11,Referral,248.18
2025-07-11,Email,58.71
2025-07-11,Direct,428.15
2025-07-11,Partner,57.26
2025-07-12,Organic,894.84
2025-07-12,Google,368.68
2025-07-12,LinkedIn,312.96
2025-07-12,Facebook,450.78
2025-07-12,Referral,245.31
2025-07-12,Email,367.29
2025-07-12,Direct,74.72
2025-07-12,Partner,138.42
2025-07-13,Organic,189.3
2025-07-13,Google,451.06
2025-07-13,LinkedIn,259.12
2025-07-13,Facebook,151.17
2025-07-13,Referral,294.77
2025-07-13,Email,22.22
2025-07-13,Direct,88.25
2025-07-13,Partner,141.85
2025-07-14,Organic,991.75
2025-07-14,Google,390.97
2025-07-14,LinkedIn,426.6
2025-07-14,Facebook,596.01
2025-07-14,Referral,170.29
2025-07-14,Email,78.08
2025-07-14,Direct,358.65
2025-07-14,Partner,55.2
2025-07-15,Organic,788.42
2025-07-15,Google,517.93
2025-07-15,LinkedIn,58.08
2025-07-15,Facebook,449.34
2025-07-15,Referral,77.84
2025-07-15,Email,293.82
2025-07-15,Direct,505.43
2025-07-15,Partner,84.03
2025-07-16,Organic,1418.41
2025-07-16,Google,165.72
2025-07-16,LinkedIn,156.24
2025-07-16,Facebook,285.98
2025-07-16,Referral,347.49
2025-07-16,Email,74.64
2025-07-16,Direct,19.98
2025-07-16,Partner,582.02
2025-07-17,Organic,668.25
2025-07-17,Google,182.57
2025-07-17,LinkedIn,427.26
2025-07-17,Facebook,500.23
2025-07-17,Referral,56.11
2025-07-17,Email,358.57
2025-07-17,Direct,223.59
2025-07-17,Partner,47.63
2025-07-18,Organic,355.2
2025-07-18,Google,1035.34
2025-07-18,LinkedIn,431.13
2025-07-18,Facebook,608.66
2025-07-18,Referral,263.69
2025-07-18,Email,46.16
2025-07-18,Direct,109.7
2025-07-18,Partner,46.51
2025-07-19,Organic,506.61
2025-07-19,Google,904.15
2025-07-19,LinkedIn,89.88
2025-07-19,Facebook,738.22
2025-07-19,Referral,305.71
2025-07-19,Email,327.35
2025-07-19,Direct,152.44
2025-07-19,Partner,47.71
2025-07-20,Organic,978.38
2025-07-20,Google,126.27
2025-07-20,LinkedIn,47.48
2025-07-20,Facebook,399.73
2025-07-20,Referral,545.07
2025-07-20,Email,303.13
2025-07-20,Direct,247.43
2025-07-20,Partner,153.41
2025-07-21,Organic,1123.18
2025-07-21,Google,910.15
2025-07-21,LinkedIn,467.16
2025-07-21,Facebook,420.65
2025-07-21,Referral,330.39
2025-07-21,Email,40.69
2025-07-21,Direct,411.81
2025-07-21,Partner,445.84
2025-07-22,Organic,316.96
2025-07-22,Google,444.58
2025-07-22,LinkedIn,208.58
2025-07-22,Facebook,375.16
2025-07-22,Referral,179.44
2025-07-22,Email,425.68
2025-07-22,Direct,141.55
2025-07-22,Partner,53.72
2025-07-23,Organic,771.43
2025-07-23,Google,777.12
2025-07-23,LinkedIn,579.3
2025-07-23,Facebook,101.51
2025-07-23,Referral,49.07
2025-07-23,Email,588.08
2025-07-23,Direct,182.56
2025-07-23,Partner,91.17
2025-07-24,Organic,801.14
2025-07-24,Google,444.65
2025-07-24,LinkedIn,69.21
2025-07-24,Facebook,341.93
2025-07-24,Referral,71.95
2025-07-24,Email,23.83
2025-07-24,Direct,274.61
2025-07-24,Partner,216.54
2025-07-25,Organic,287.58
2025-07-25,Google,261.48
2025-07-25,LinkedIn,98.9
2025-07-25,Facebook,202.23
